currency,brand,country,reference,year,product_url,image_url,price,collection,name,availability,currency_code,price_USD,price_GBP,price_EUR,price_JPY
￥,PANERAI,Japan,PAM01350,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01350-radiomir-tre-giorni.html,https://www.panerai.com/content/dam/rcq/pan/mC/bG/Av/li/W0/6q/58/sB/Gm/l_/1w/mCbGAvliW06q58sBGml_1w.png,1067000,Radiomir,ラジオミール トレ ジョルニ,Available,JPY,7085.947,5631.625999999999,6823.464999999999,1067000.0
￥,PANERAI,Japan,PAM01347,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01347-radiomir-otto-giorni.html,https://www.panerai.com/content/dam/rcq/pan/sq/bR/W6/SN/-E/CF/th/-B/Zw/5b/tA/sqbRW6SN-ECFth-BZw5btA.png,1474000,Radiomir,ラジオミール オット ジョルニ ,Out of Stock,JPY,9788.834,7779.772,9426.23,1474000.0
￥,PANERAI,Japan,PAM01348,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01348-radiomir-otto-giorni.html,https://www.panerai.com/content/dam/rcq/pan/4-/XO/xe/EC/K0/KB/TY/Ck/p1/Pc/dA/4-XOxeECK0KBTYCkp1PcdA.png,1474000,Radiomir,ラジオミール オット ジョルニ ,Out of Stock,JPY,9788.834,7779.772,9426.23,1474000.0
￥,PANERAI,Japan,PAM01349,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01349-radiomir-california.html,https://www.panerai.com/content/dam/rcq/pan/Or/cO/lA/rx/8k/-r/vp/Xi/gX/X4/Lg/OrcOlArx8k-rvpXigXX4Lg.png,1859000,Radiomir,ラジオミール カリフォルニア,Out of Stock,JPY,12345.619,9811.802,11888.304999999998,1859000.0
￥,PANERAI,Japan,PAM01643,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,https://www.panerai.com/content/dam/rcq/pan/eg/qU/d0/pZ/R9/Ww/SQ/tm/pW/lK/wg/egqUd0pZR9WwSQtmpWlKwg.png,7238000,Radiomir,ラジオミール 8 ジョルニ アイリーン,Out of Stock,JPY,48067.558000000005,38202.164,46287.009999999995,7238000.0
￥,PANERAI,Japan,PAM01284,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01284-radiomir-tourbillon-gmt-bronzo.html,https://www.panerai.com/content/dam/rcq/pan/9K/Y5/0m/Wz/80/ix/UJ/aO/96/Jt/RQ/9KY50mWz80ixUJaO96JtRQ.png,25091000,Radiomir,ラジオミール トゥールビヨン GMT ブロンゾ,Out of Stock,JPY,166629.331,132430.29799999998,160456.94499999998,25091000.0
￥,PANERAI,Japan,PAM00760,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,https://www.panerai.com/content/dam/rcq/pan/23/44/86/4/2344864.png,2816000,Radiomir,ラジオミール ブロンゾ,Out of Stock,JPY,18701.056,14862.848,18008.32,2816000.0
￥,PANERAI,Japan,PAM01026,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01026-radiomir-quaranta-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/Y3/Ss/Mi/Bi/wk/-O/Lv/Y5/uN/5d/Kw/Y3SsMiBiwk-OLvY5uN5dKw.png,2739000,Radiomir,ラジオミール クアランタ ゴールドテック™,Available,JPY,18189.699,14456.442,17515.905,2739000.0
￥,PANERAI,Japan,PAM01437,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01437-radiomir-quaranta-yellow-gold.html,https://www.panerai.com/content/dam/rcq/pan/g5/cn/Xo/v8/vE/CP/Dz/ME/gY/Ge/cQ/g5cnXov8vECPDzMEgYGecQ.png,2739000,Radiomir,ラジオミール クアランタ イエローゴールド,Available,JPY,18189.699,14456.442,17515.905,2739000.0
￥,PANERAI,Japan,PAM01364,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01364-radiomir-annual-calendar-platinumtech.html,https://www.panerai.com/content/dam/rcq/pan/nN/44/E4/4V/K0/OU/KX/iq/Yn/WM/tw/nN44E44VK0OUKXiqYnWMtw.png,8712000,Radiomir,ラジオミール アニュアルカレンダー プラチナテック™,Out of Stock,JPY,57856.392,45981.935999999994,55713.24,8712000.0
￥,PANERAI,Japan,PAM01453,2025,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01453-radiomir-perpetual-calendar-gmt-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/My/We/PY/oA/Tp/Oa/kB/sg/ji/dh/iw/MyWePYoATpOakBsgjidhiw.png,7381000,Radiomir,ラジオミール パーペチュアルカレンダー GMT ゴールドテック™,Out of Stock,JPY,49017.221000000005,38956.918,47201.494999999995,7381000.0
￥,PANERAI,Japan,PAM01623,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01623-luminor-base-logo.html,https://www.panerai.com/content/dam/rcq/pan/mc/zJ/or/Ov/Rc/aM/aT/bm/8A/yR/4Q/mczJorOvRcaMaTbm8AyR4Q.png,847000,Luminor,ルミノール ベース ロゴ,Available,JPY,5624.927000000001,4470.465999999999,5416.565,847000.0
￥,PANERAI,Japan,PAM01087,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01087-luminor-base-logo.html,https://www.panerai.com/content/dam/rcq/pan/ly/Km/5Y/vf/ZE/Cs/Sd/0o/pV/X4/nA/lyKm5YvfZECsSd0opVX4nA.png,847000,Luminor,ルミノール ベース ロゴ,Available,JPY,5624.927000000001,4470.465999999999,5416.565,847000.0
￥,PANERAI,Japan,PAM01086,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01086-luminor-base-logo.html,https://www.panerai.com/content/dam/rcq/pan/eO/-Y/kP/44/So/Ki/ps/Ho/yr/yZ/ow/eO-YkP44SoKipsHoyryZow.png,847000,Luminor,ルミノール ベース ロゴ,Available,JPY,5624.927000000001,4470.465999999999,5416.565,847000.0
￥,PANERAI,Japan,PAM01084,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01084-luminor-logo.html,https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png,924000,Luminor,ルミノール ロゴ,Available,JPY,6136.284000000001,4876.871999999999,5908.98,924000.0
￥,PANERAI,Japan,PAM01085,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01085-luminor-logo.html,https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png,924000,Luminor,Luminor Logo ,Available,JPY,6136.284000000001,4876.871999999999,5908.98,924000.0
￥,PANERAI,Japan,PAM01624,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01624-luminor-logo.html,https://www.panerai.com/content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png,924000,Luminor,ルミノール ロゴ,Available,JPY,6136.284000000001,4876.871999999999,5908.98,924000.0
￥,PANERAI,Japan,PAM01628,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,https://www.panerai.com/content/dam/rcq/pan/Hk/Ga/VG/Yo/Tk/KS/Jy/rN/sE/Nq/_Q/HkGaVGYoTkKSJyrNsENq_Q.png,1584000,Luminor,ルミノール トレ ジョルニ,Available,JPY,10519.344000000001,8360.351999999999,10129.68,1584000.0
￥,PANERAI,Japan,PAM00914,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00914-luminor-8-giorni.html,https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png,1067000,Luminor,ルミノール ベース,Available,JPY,7085.947,5631.625999999999,6823.464999999999,1067000.0
￥,PANERAI,Japan,PAM00915,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00915-luminor-8-giorni.html,https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png,1144000,Luminor,ルミノール ベース,Available,JPY,7597.304,6038.031999999999,7315.879999999999,1144000.0
￥,PANERAI,Japan,PAM01655,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01655-luminor-destro-otto-giorni.html,https://www.panerai.com/content/dam/rcq/pan/O8/G5/Gh/c9/Rx/-F/WM/TF/KB/r1/wQ/O8G5Ghc9Rx-FWMTFKBr1wQ.png,1221000,Luminor,ルミノール デストロ オット ジョルニ,Available,JPY,8108.661,6444.437999999999,7808.294999999999,1221000.0
￥,PANERAI,Japan,PAM00422,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00422-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/79/27/56/792756.png,1705000,Luminor,ルミノール マリーナ,Available,JPY,11322.905,8998.99,10903.474999999999,1705000.0
￥,PANERAI,Japan,PAM01371,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,https://www.panerai.com/content/dam/rcq/pan/22/37/63/3/2237633.png,1177000,Luminor,ルミノール クアランタ,Available,JPY,7816.457,6212.205999999999,7526.915,1177000.0
￥,PANERAI,Japan,PAM01370,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,https://www.panerai.com/content/dam/rcq/pan/22/37/39/8/2237398.png,1177000,Luminor,ルミノール クアランタ,Available,JPY,7816.457,6212.205999999999,7526.915,1177000.0
￥,PANERAI,Japan,PAM01372,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,https://www.panerai.com/content/dam/rcq/pan/22/37/63/4/2237634.png,1177000,Luminor,ルミノール クアランタ,Available,JPY,7816.457,6212.205999999999,7526.915,1177000.0
￥,PANERAI,Japan,PAM01408,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/UQ/Ak/CS/b6/7k/6a/A4/va/FF/7t/WQ/UQAkCSb67k6aA4vaFF7tWQ.png,1397000,Luminor,ルミノール クアランタ スティール DLC ルナ・ロッサ,Available,JPY,9277.477,7373.366,8933.814999999999,1397000.0
￥,PANERAI,Japan,PAM01526,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/N4/Nf/LG/Uz/Qr/aO/YK/-9/th/IN/TQ/N4NfLGUzQraOYK-9thINTQ.png,2002000,Luminor,ルミノール クアランタ カーボテック™,Out of Stock,JPY,13295.282000000001,10566.555999999999,12802.789999999999,2002000.0
￥,PANERAI,Japan,PAM01314,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01314-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png,1320000,Luminor,ルミノール マリーナ,Available,JPY,8766.12,6966.96,8441.4,1320000.0
￥,PANERAI,Japan,PAM01313,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01313-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png,1320000,Luminor,ルミノール マリーナ,Available,JPY,8766.12,6966.96,8441.4,1320000.0
￥,PANERAI,Japan,PAM01312,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01312-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/13/33/02/4/1333024.png,1320000,Luminor,ルミノール マリーナ,Available,JPY,8766.12,6966.96,8441.4,1320000.0
￥,PANERAI,Japan,PAM01157,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,https://www.panerai.com/content/dam/rcq/pan/R-/Ap/va/Qh/qU/uK/cE/iQ/Og/Ny/qA/R-ApvaQhqUuKcEiQOgNyqA.png,1430000,Luminor,ルミノール マリーナ Blu Profondo,Available,JPY,9496.630000000001,7547.54,9144.85,1430000.0
￥,PANERAI,Japan,PAM01356,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,https://www.panerai.com/content/dam/rcq/pan/xs/L0/lh/NQ/Q0/W5/d0/cN/sD/l9/gA/xsL0lhNQQ0W5d0cNsDl9gA.png,1430000,Luminor,ルミノール マリーナ  Verde Smeraldo,Out of Stock,JPY,9496.630000000001,7547.54,9144.85,1430000.0
￥,PANERAI,Japan,PAM01358,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,https://www.panerai.com/content/dam/rcq/pan/2r/qU/Pf/R3/7U/6K/mv/An/Xj/50/4Q/2rqUPfR37U6KmvAnXj504Q.png,1430000,Luminor,ルミノール マリーナ Grigio Roccia,Available,JPY,9496.630000000001,7547.54,9144.85,1430000.0
￥,PANERAI,Japan,PAM01564,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01564-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/m0/3l/oJ/Ur/xU/WL/8v/Sx/xI/OT/pg/m03loJUrxUWL8vSxxIOTpg.png,1441000,Luminor,ルミノール マリーナ,Out of Stock,JPY,9569.681,7605.598,9215.195,1441000.0
￥,PANERAI,Japan,PAM01316,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01316-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png,1441000,Luminor,Luminor Marina,Available,JPY,9569.681,7605.598,9215.195,1441000.0
￥,PANERAI,Japan,PAM01562,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01562-luminor-marina.html,https://www.panerai.com/content/dam/rcq/pan/ir/1O/R1/R_/r0/mp/KS/la/o1/Xf/zw/ir1OR1R_r0mpKSlao1Xfzw.png,1441000,Luminor,ルミノール マリーナ,Out of Stock,JPY,9569.681,7605.598,9215.195,1441000.0
￥,PANERAI,Japan,PAM01412,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/qP/1R/cN/9g/ak/yg/8r/VG/Fa/UT/Iw/qP1RcN9gakyg8rVGFaUTIw.png,1485000,Luminor,ルミノール マリーナ ネイビーシールズ,Out of Stock,JPY,9861.885,7837.83,9496.574999999999,1485000.0
￥,PANERAI,Japan,PAM02661,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/EO/eS/-u/5M/rE/m5/DR/uq/SJ/ji/7g/EOeS-u5MrEm5DRuqSJji7g.png,2244000,Luminor,ルミノール マリーナ カーボテック™,Available,JPY,14902.404,11843.831999999999,14350.38,2244000.0
￥,PANERAI,Japan,PAM02662,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,https://www.panerai.com/content/dam/rcq/pan/yy/cr/9q/UF/8E/i4/Xp/AT/OQ/_Q/Qw/yycr9qUF8Ei4XpATOQ_QQw.png,2464000,Luminor,ルミノール マリーナ トゥットグリージョ,Available,JPY,16363.424,13004.991999999998,15757.279999999999,2464000.0
￥,PANERAI,Japan,PAM01112,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png,4048000,Luminor,Luminor Marina Goldtech™ ,Available,JPY,26882.768,21365.343999999997,25886.96,4048000.0
￥,PANERAI,Japan,PAM01365,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,https://www.panerai.com/content/dam/rcq/pan/uG/0I/iH/F2/xE/iG/8V/Vk/z4/Lv/Ig/uG0IiHF2xEiG8VVkz4LvIg.png,1386000,Luminor,ルミノール クアランタ BiTempo,Available,JPY,9204.426,7315.308,8863.47,1386000.0
￥,PANERAI,Japan,PAM01367,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,https://www.panerai.com/content/dam/rcq/pan/CT/n-/6W/SU/ok/CC/Wq/YS/6M/km/gQ/CTn-6WSUokCCWqYS6MkmgQ.png,1386000,Luminor,ルミノール クアランタ BiTempo,Available,JPY,9204.426,7315.308,8863.47,1386000.0
￥,PANERAI,Japan,PAM01404,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/i7/zz/dP/TF/Kk/6Y/YC/D8/K6/wz/xQ/i7zzdPTFKk6YYCD8K6wzxQ.png,1452000,Luminor,ルミノール クアランタ ルナ・ロッサ BiTempo,Out of Stock,JPY,9642.732,7663.656,9285.539999999999,1452000.0
￥,PANERAI,Japan,PAM01640,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,https://www.panerai.com/content/dam/rcq/pan/8G/1V/mN/s5/Tj/2E/r0/-R/p2/Tt/0A/8G1VmNs5Tj2Er0-Rp2Tt0A.png,1485000,Luminor,ルミノール クアランタ BiTempo,Available,JPY,9861.885,7837.83,9496.574999999999,1485000.0
￥,PANERAI,Japan,PAM01641,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/c1/qc/KI/QE/RB/uk/hB/wg/mT/GE/4g/c1qcKIQERBukhBwgmTGE4g.png,3839000,Luminor,ルミノール クアランタ BiTempo ゴールドテック™,Out of Stock,JPY,25494.799,20262.242,24550.405,3839000.0
￥,PANERAI,Japan,PAM01360,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,https://www.panerai.com/content/dam/rcq/pan/OJ/1e/ma/oI/EU/ex/4m/Es/3I/a1/ow/OJ1emaoIEUex4mEs3Ia1ow.png,1606000,Luminor,Luminor BiTempo Power Reserve,Available,JPY,10665.446,8476.467999999999,10270.369999999999,1606000.0
￥,PANERAI,Japan,PAM01361,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,https://www.panerai.com/content/dam/rcq/pan/aM/zj/RO/N0/6k/Sl/Pw/jL/Cm/ro/kg/aMzjRON06kSlPwjLCmrokg.png,1606000,Luminor,Luminor BiTempo Power Reserve,Available,JPY,10665.446,8476.467999999999,10270.369999999999,1606000.0
￥,PANERAI,Japan,PAM01441,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01441-luminor-gmt.html,https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png,2255000,Luminor,ルミノール GMT,Available,JPY,14975.455,11901.89,14420.724999999999,2255000.0
￥,PANERAI,Japan,PAM01674,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,https://www.panerai.com/content/dam/rcq/pan/MC/aC/kK/6t/TR/SO/eX/tG/o5/BN/Hg/MCaCkK6tTRSOeXtGo5BNHg.png,2893000,Luminor,ルミノール GMT パワーリザーブ チェラミカ,Out of Stock,JPY,19212.413,15269.253999999999,18500.735,2893000.0
￥,PANERAI,Japan,PAM01218,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01218-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png,1518000,Luminor,ルミノール クロノ,Available,JPY,10081.038,8012.004,9707.609999999999,1518000.0
￥,PANERAI,Japan,PAM01109,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01109-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png,1518000,Luminor,ルミノール クロノ,Available,JPY,10081.038,8012.004,9707.609999999999,1518000.0
￥,PANERAI,Japan,PAM01110,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01110-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png,1628000,Luminor,ルミノール クロノ,Available,JPY,10811.548,8592.583999999999,10411.06,1628000.0
￥,PANERAI,Japan,PAM01548,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01548-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/KN/yQ/HT/7X/8E/mk/Jn/fc/ZC/aV/Ig/KNyQHT7X8EmkJnfcZCaVIg.png,1628000,Luminor,ルミノール クロノ,Available,JPY,10811.548,8592.583999999999,10411.06,1628000.0
￥,PANERAI,Japan,PAM01219,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01219-luminor-chrono-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/cd/oK/fQ/Qt/SU/et/Rb/ak/AV/Fk/TA/cdoKfQQtSUetRbakAVFkTA.png,2508000,Luminor,ルミノール クロノ カーボテック™,Available,JPY,16655.628,13237.224,16038.66,2508000.0
￥,PANERAI,Japan,PAM01111,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png,4444000,Luminor,Luminor Chrono Goldtech™,Available,JPY,29512.604,23455.431999999997,28419.379999999997,4444000.0
￥,PANERAI,Japan,PAM01409,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01409-luminor-chrono-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/gE/0n/MZ/Ma/9k/Op/N-/8F/mc/nf/DQ/gE0nMZMa9kOpN-8FmcnfDQ.png,1661000,Luminor,ルミノール クロノ ネイビーシールズ  ,Out of Stock,JPY,11030.701000000001,8766.758,10622.095,1661000.0
￥,PANERAI,Japan,PAM01419,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01419-luminor-chrono-carbotech-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/Sm/IC/8D/Fv/HU/qL/NG/kj/Mg/F8/8g/SmIC8DFvHUqLNGkjMgF88g.png,2695000,Luminor,ルミノール クロノ カーボテック™ ネイビーシールズ,Out of Stock,JPY,17897.495,14224.21,17234.524999999998,2695000.0
￥,PANERAI,Japan,PAM01482,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01482-luminor-dieci-giorni-gmt.html,https://www.panerai.com/content/dam/rcq/pan/MT/BC/lK/ZB/Tv/GJ/d8/UV/Nx/2S/Bw/MTBClKZBTvGJd8UVNx2SBw.png,2299000,Luminor,ルミノール ディエチ ジョルニ GMT,Out of Stock,JPY,15267.659,12134.122,14702.105,2299000.0
￥,PANERAI,Japan,PAM01483,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,https://www.panerai.com/content/dam/rcq/pan/DZ/dw/-j/Qb/SQ/6U/2X/HX/LA/S_/dg/DZdw-jQbSQ6U2XHXLAS_dg.png,2948000,Luminor,パネライ ルミノール ディエチ ジョルニ GMT チェラミカ,Out of Stock,JPY,19577.668,15559.544,18852.46,2948000.0
￥,PANERAI,Japan,PAM00742,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,7678000,Luminor,Luminor Perpetual Calendar GMT Goldtech™ ,Out of Stock,JPY,50989.598,40524.484,49100.81,7678000.0
￥,PANERAI,Japan,PAM00715,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,10626000,Luminor,Luminor Perpetual Calendar GMT Platinumtech™,Out of Stock,JPY,70567.266,56084.028,67953.26999999999,10626000.0
￥,PANERAI,Japan,PAM01688,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,7821000,Luminor,Luminor Perpetual Calendar Goldtech™,Out of Stock,JPY,51939.261,41279.238,50015.295,7821000.0
￥,PANERAI,Japan,PAM00670,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,3630000,Luminor,Luminor Equation of Time GMT Titanio,Available,JPY,24106.83,19159.14,23213.85,3630000.0
￥,PANERAI,Japan,PAM01060,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,27896000,Luminor,ルミノール トゥールビヨン GMT ゴールドテック™,Out of Stock,JPY,185257.336,147235.088,178394.91999999998,27896000.0
￥,PANERAI,Japan,PAM00920,2025,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,https://www.panerai.com/content/dam/rcq/pan/16/49/88/2/1649882.png,39853000,Luminor,Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Out of Stock,JPY,264663.773,210344.134,254859.935,39853000.0
￥,PANERAI,Japan,PAM01565,2025,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,1705000,Submersible,サブマーシブル ルナ・ロッサ,Available,JPY,11322.905,8998.99,10903.474999999999,1705000.0
￥,PANERAI,Japan,PAM01579,2025,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,1661000,Submersible,サブマーシブル ルナ・ロッサ,Out of Stock,JPY,11030.701000000001,8766.758,10622.095,1661000.0
￥,PANERAI,Japan,PAM01507,2025,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,1859000,Submersible,サブマーシブル GMT ルナ・ロッサ チタニオ,Available,JPY,12345.619,9811.802,11888.304999999998,1859000.0
￥,PANERAI,Japan,PAM01563,2025,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,2728000,Submersible,サブマーシブル ルナ・ロッサ カーボテック™,Out of Stock,JPY,18116.648,14398.384,17445.559999999998,2728000.0
￥,PANERAI,Japan,PAM01543,2025,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,2508000,Submersible,サブマーシブル クアランタクアトロ ルナ・ロッサ Ti-Ceramitech™,Available,JPY,16655.628,13237.224,16038.66,2508000.0
